plotID,pointID,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,siteID
MLBS_068,61,tower,basePlot,37.376056,-80.528069,WGS84,17N,541783.024,4136695.326,0.25,GeoXH 6000,1172.09,0.41,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,57,tower,basePlot,37.376059,-80.528522,WGS84,17N,541742.873,4136695.395,0.13,GeoXH 6000,1167.31,0.23,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,59,tower,basePlot,37.376054,-80.528299,WGS84,17N,541762.656,4136694.92,0.16,GeoXH 6000,1168.93,0.32,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,43,tower,basePlot,37.375877,-80.52808,WGS84,17N,541782.125,4136675.368,0.18,GeoXH 6000,1167.03,0.31,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,23,tower,basePlot,37.375697,-80.528301,WGS84,17N,541762.609,4136655.339,0.22,GeoXH 6000,1166.3,0.38,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,21,tower,basePlot,37.375694,-80.528522,WGS84,17N,541743.089,4136654.918,0.13,GeoXH 6000,1167.17,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_068,39,tower,basePlot,37.375879,-80.528523,WGS84,17N,541742.864,4136675.445,0.15,GeoXH 6000,1167.47,0.32,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,25,tower,basePlot,37.37756,-80.52262,WGS84,17N,542264.558,4136864.609,0.15,GeoXH 6000,1168.01,0.22,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,41,tower,basePlot,37.377742,-80.522851,WGS84,17N,542244.018,4136884.605,0.11,GeoXH 6000,1170.74,0.19,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,61,tower,basePlot,37.377924,-80.522623,WGS84,17N,542264.159,4136904.922,0.15,GeoXH 6000,1170.66,0.26,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,57,tower,basePlot,37.377922,-80.523069,WGS84,17N,542224.588,4136904.514,0.15,GeoXH 6000,1168.62,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,59,tower,basePlot,37.377918,-80.52285,WGS84,17N,542244.028,4136904.21,0.13,GeoXH 6000,1168.34,0.18,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,43,tower,basePlot,37.377746,-80.522609,WGS84,17N,542265.438,4136885.208,0.19,GeoXH 6000,1170.21,0.28,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,23,tower,basePlot,37.377563,-80.522844,WGS84,17N,542244.768,4136864.805,0.25,GeoXH 6000,1171.22,0.32,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,21,tower,basePlot,37.377564,-80.523055,WGS84,17N,542226.028,4136864.827,0.14,GeoXH 6000,1170.52,0.15,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_069,39,tower,basePlot,37.377751,-80.523084,WGS84,17N,542223.439,4136885.491,0.16,GeoXH 6000,1169.72,0.26,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,25,tower,basePlot,37.376442,-80.523963,WGS84,17N,542146.275,4136739.972,0.14,GeoXH 6000,1174.32,0.23,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,41,tower,basePlot,37.37664,-80.524185,WGS84,17N,542126.505,4136761.839,0.15,GeoXH 6000,1169.47,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,61,tower,basePlot,37.376819,-80.523957,WGS84,17N,542146.666,4136781.718,0.14,GeoXH 6000,1170.34,0.23,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,57,tower,basePlot,37.376819,-80.524418,WGS84,17N,542105.813,4136781.594,0.13,GeoXH 6000,1169.54,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,59,tower,basePlot,37.376822,-80.524186,WGS84,17N,542126.338,4136781.951,0.13,GeoXH 6000,1172.08,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,43,tower,basePlot,37.376627,-80.523957,WGS84,17N,542146.743,4136760.449,0.18,GeoXH 6000,1172.11,0.26,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,23,tower,basePlot,37.376463,-80.524189,WGS84,17N,542126.27,4136742.15,0.12,GeoXH 6000,1169.41,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,21,tower,basePlot,37.376468,-80.524417,WGS84,17N,542106.082,4136742.627,0.14,GeoXH 6000,1169.82,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_071,39,tower,basePlot,37.376642,-80.524413,WGS84,17N,542106.382,4136761.875,0.11,GeoXH 6000,1168.19,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,25,tower,basePlot,37.375114,-80.525013,WGS84,17N,542054.048,4136592.109,0.12,GeoXH 6000,1165.24,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,41,tower,basePlot,37.375302,-80.525243,WGS84,17N,542033.582,4136612.901,0.15,GeoXH 6000,1170.21,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,61,tower,basePlot,37.37548,-80.525003,WGS84,17N,542054.79,4136632.757,0.13,GeoXH 6000,1169,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,57,tower,basePlot,37.375487,-80.525448,WGS84,17N,542015.391,4136633.289,0.12,GeoXH 6000,1168.18,0.18,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,59,tower,basePlot,37.375483,-80.525216,WGS84,17N,542035.92,4136633.022,0.2,GeoXH 6000,1169.81,0.33,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,23,tower,basePlot,37.375123,-80.525236,WGS84,17N,542034.304,4136592.99,0.12,GeoXH 6000,1165.03,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,21,tower,basePlot,37.375123,-80.525465,WGS84,17N,542014.026,4136592.909,0.15,GeoXH 6000,1165.62,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,39,tower,basePlot,37.375308,-80.525452,WGS84,17N,542015.155,4136613.396,0.19,GeoXH 6000,1167.42,0.23,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,21,tower,basePlot,37.374047,-80.526482,WGS84,17N,541924.632,4136473.043,0.17,GeoXH 6000,1166.63,0.28,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,23,tower,basePlot,37.374023,-80.526276,WGS84,17N,541942.878,4136470.568,0.33,GeoXH 6000,1174.24,0.81,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,25,tower,basePlot,37.374042,-80.526034,WGS84,17N,541964.293,4136472.752,0.12,GeoXH 6000,1166.81,0.16,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,39,tower,basePlot,37.374213,-80.526492,WGS84,17N,541923.68,4136491.496,0.18,GeoXH 6000,1168.83,0.28,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,41,tower,basePlot,37.374226,-80.526254,WGS84,17N,541944.675,4136493.019,0.31,GeoXH 6000,1170.5,0.55,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,43,tower,basePlot,37.374206,-80.526025,WGS84,17N,541965.01,4136490.937,0.16,GeoXH 6000,1174.06,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,25,tower,basePlot,37.375393,-80.526375,WGS84,17N,541933.307,4136622.508,0.15,GeoXH 6000,1166.32,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,39,tower,basePlot,37.375578,-80.526827,WGS84,17N,541893.214,4136642.803,0.15,GeoXH 6000,1163.71,0.29,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,41,tower,basePlot,37.375576,-80.526582,WGS84,17N,541914.922,4136642.657,0.2,GeoXH 6000,1167.15,0.3,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_066,61,tower,basePlot,37.377103,-80.525668,WGS84,17N,541995.021,4136812.522,0.12,GeoXH 6000,1169.87,0.21,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_074,41,tower,basePlot,37.377774,-80.524592,WGS84,17N,542089.855,4136887.374,0.11,GeoXH 6000,1171.37,0.16,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_072,43,tower,basePlot,37.3753,-80.525011,WGS84,17N,542054.148,4136612.713,0.13,GeoXH 6000,1168.06,0.3,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,21,tower,basePlot,37.375403,-80.526807,WGS84,17N,541895.085,4136623.393,0.11,GeoXH 6000,1170.55,0.18,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,23,tower,basePlot,37.375397,-80.526612,WGS84,17N,541912.4,4136622.854,0.17,GeoXH 6000,1167.23,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,57,tower,basePlot,37.375759,-80.526817,WGS84,17N,541893.976,4136662.881,0.11,GeoXH 6000,1165.87,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,61,tower,basePlot,37.375752,-80.526359,WGS84,17N,541934.584,4136662.274,0.1,GeoXH 6000,1165.94,0.2,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_076,57,tower,basePlot,37.376568,-80.521411,WGS84,17N,542372.211,4136755.061,0.31,GeoXH 6000,1172.91,0.59,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,57,tower,basePlot,37.374406,-80.52648,WGS84,17N,541924.609,4136512.924,0.14,GeoXH 6000,1165.89,0.26,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,61,tower,basePlot,37.374404,-80.526023,WGS84,17N,541965.097,4136512.92,0.17,GeoXH 6000,1168.03,0.57,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,43,tower,basePlot,37.375578,-80.526368,WGS84,17N,541933.821,4136642.969,0.15,GeoXH 6000,1164.14,0.24,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_070,59,tower,basePlot,37.37578,-80.526566,WGS84,17N,541916.248,4136665.342,0.38,GeoXH 6000,1173.14,0.52,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MLBS_062,59,tower,basePlot,37.374406,-80.526274,WGS84,17N,541942.829,4136513.031,0.23,GeoXH 6000,1165.54,0.37,deciduousForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,MLBS
MOAB_050,41,tower,basePlot,38.248588,-109.389899,WGS84,12N,640888.435,4234622.623,0.1,Geo 7X (H-Star),1796.96,0.21,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_050,51,tower,basePlot,38.248676,-109.389783,WGS84,12N,640898.44,4234632.623,0.1,Geo 7X (H-Star),1797.37,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_050,33,tower,basePlot,38.248496,-109.389785,WGS84,12N,640898.581,4234612.607,0.1,Geo 7X (H-Star),1797.45,0.12,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_050,31,tower,basePlot,38.248498,-109.390013,WGS84,12N,640878.603,4234612.525,0.1,Geo 7X (H-Star),1796.58,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_050,49,tower,basePlot,38.248678,-109.390011,WGS84,12N,640878.413,4234632.522,0.1,Geo 7X (H-Star),1796.8,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_051,41,tower,basePlot,38.249165,-109.393305,WGS84,12N,640589.268,4234681.56,0.1,GeoXH 6000,1789.91,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_051,51,tower,basePlot,38.249256,-109.393189,WGS84,12N,640599.227,4234691.769,0.11,GeoXH 6000,1790.17,0.16,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_051,33,tower,basePlot,38.249075,-109.393189,WGS84,12N,640599.615,4234671.716,0.1,GeoXH 6000,1789.94,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_051,31,tower,basePlot,38.249079,-109.393416,WGS84,12N,640579.674,4234671.762,0.12,GeoXH 6000,1789.79,0.19,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_051,49,tower,basePlot,38.249256,-109.393415,WGS84,12N,640579.439,4234691.48,0.1,GeoXH 6000,1789.75,0.15,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_052,41,tower,basePlot,38.24779,-109.391267,WGS84,12N,640770.271,4234532.015,0.11,Geo 7X (H-Star),1794.24,0.16,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_052,51,tower,basePlot,38.247881,-109.39115,WGS84,12N,640780.352,4234542.279,0.1,Geo 7X (H-Star),1794.44,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_052,33,tower,basePlot,38.247701,-109.391151,WGS84,12N,640780.567,4234522.317,0.1,Geo 7X (H-Star),1794.27,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_052,31,tower,basePlot,38.247702,-109.391379,WGS84,12N,640760.603,4234522.05,0.1,Geo 7X (H-Star),1794,0.15,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_052,49,tower,basePlot,38.247882,-109.391378,WGS84,12N,640760.338,4234542.027,0.1,Geo 7X (H-Star),1794.2,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_053,41,tower,basePlot,38.24833,-109.390584,WGS84,12N,640829.018,4234592.931,0.1,Geo 7X (H-Star),1795.46,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_053,51,tower,basePlot,38.248418,-109.390469,WGS84,12N,640838.904,4234602.961,0.1,Geo 7X (H-Star),1795.69,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_053,33,tower,basePlot,38.248237,-109.390471,WGS84,12N,640839.019,4234582.88,0.1,Geo 7X (H-Star),1795.63,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_053,31,tower,basePlot,38.24824,-109.3907,WGS84,12N,640819.033,4234582.836,0.13,Geo 7X (H-Star),1795.26,0.19,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_053,49,tower,basePlot,38.248421,-109.390697,WGS84,12N,640818.92,4234602.934,0.1,Geo 7X (H-Star),1795.33,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_054,41,tower,basePlot,38.244237,-109.388272,WGS84,12N,641039.211,4234142.33,0.1,Geo 7X (H-Star),1801.44,0.18,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_054,51,tower,basePlot,38.244326,-109.388157,WGS84,12N,641049.135,4234152.323,0.1,Geo 7X (H-Star),1801.61,0.13,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_054,33,tower,basePlot,38.244147,-109.388158,WGS84,12N,641049.342,4234132.479,0.1,Geo 7X (H-Star),1801.66,0.13,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_054,31,tower,basePlot,38.244147,-109.388386,WGS84,12N,641029.358,4234132.13,0.1,Geo 7X (H-Star),1801.33,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_054,49,tower,basePlot,38.244327,-109.388384,WGS84,12N,641029.191,4234152.086,0.1,Geo 7X (H-Star),1801.3,0.11,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_055,41,tower,basePlot,38.247823,-109.39332,WGS84,12N,640590.519,4234532.555,0.1,GeoXH 6000,1791.06,0.2,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_055,51,tower,basePlot,38.247911,-109.393201,WGS84,12N,640600.763,4234542.551,0.1,GeoXH 6000,1791.09,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_055,33,tower,basePlot,38.247732,-109.393206,WGS84,12N,640600.712,4234522.617,0.1,GeoXH 6000,1791.18,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_055,31,tower,basePlot,38.247734,-109.393435,WGS84,12N,640580.677,4234522.462,0.11,GeoXH 6000,1791.16,0.17,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_055,49,tower,basePlot,38.247913,-109.39343,WGS84,12N,640580.708,4234542.389,0.1,GeoXH 6000,1791.15,0.16,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_056,41,tower,basePlot,38.247539,-109.392305,WGS84,12N,640679.862,4234502.635,0.1,GeoXH 6000,1791.88,0.14,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_056,51,tower,basePlot,38.247628,-109.392193,WGS84,12N,640689.538,4234512.616,0.1,GeoXH 6000,1791.92,0.14,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_056,33,tower,basePlot,38.247449,-109.392192,WGS84,12N,640689.943,4234492.736,0.1,GeoXH 6000,1791.96,0.17,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_056,31,tower,basePlot,38.24745,-109.39242,WGS84,12N,640670.052,4234492.501,0.1,GeoXH 6000,1791.69,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_056,49,tower,basePlot,38.247629,-109.39242,WGS84,12N,640669.663,4234512.368,0.1,GeoXH 6000,1791.61,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_057,41,tower,basePlot,38.249149,-109.391254,WGS84,12N,640768.804,4234682.842,0.13,Geo 7X (H-Star),1793.32,0.26,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_057,51,tower,basePlot,38.249236,-109.391138,WGS84,12N,640778.772,4234692.722,0.1,Geo 7X (H-Star),1793.55,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_057,33,tower,basePlot,38.249058,-109.39114,WGS84,12N,640778.964,4234672.936,0.1,Geo 7X (H-Star),1793.43,0.11,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_057,31,tower,basePlot,38.24906,-109.39137,WGS84,12N,640758.823,4234672.791,0.1,Geo 7X (H-Star),1793.13,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_057,49,tower,basePlot,38.249242,-109.391364,WGS84,12N,640758.978,4234693.032,0.1,Geo 7X (H-Star),1793.04,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_048,41,tower,basePlot,38.246192,-109.391993,WGS84,12N,640709.823,4234353.632,0.1,GeoXH 6000,1793.94,0.15,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_048,51,tower,basePlot,38.246281,-109.391877,WGS84,12N,640719.747,4234363.609,0.1,GeoXH 6000,1793.81,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_048,33,tower,basePlot,38.246101,-109.39188,WGS84,12N,640719.821,4234343.721,0.1,GeoXH 6000,1794.29,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_048,31,tower,basePlot,38.246103,-109.392109,WGS84,12N,640699.848,4234343.551,0.1,GeoXH 6000,1793.93,0.17,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_048,49,tower,basePlot,38.246284,-109.392106,WGS84,12N,640699.74,4234363.603,0.1,GeoXH 6000,1793.72,0.18,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_049,41,tower,basePlot,38.247487,-109.38888,WGS84,12N,640979.715,4234501.99,0.1,Geo 7X (H-Star),1797.58,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_049,51,tower,basePlot,38.247576,-109.388764,WGS84,12N,640989.694,4234512.074,0.1,Geo 7X (H-Star),1798.08,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_049,33,tower,basePlot,38.247396,-109.388763,WGS84,12N,640990.127,4234492.078,0.1,Geo 7X (H-Star),1797.68,0.16,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_049,31,tower,basePlot,38.247394,-109.388993,WGS84,12N,640970.005,4234491.542,0.1,Geo 7X (H-Star),1797.19,0.12,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
MOAB_049,49,tower,basePlot,38.247576,-109.388992,WGS84,12N,640969.725,4234511.738,0.1,Geo 7X (H-Star),1797.17,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,MOAB
NIWO_059,51,tower,basePlot,40.048807,-105.58318,WGS84,13N,450255.226,4433337.27,0.1,Geo 7X (H-Star),3399.84,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_063,51,tower,basePlot,40.049082,-105.584958,WGS84,13N,450103.782,4433368.701,0.1,Geo 7X (H-Star),3433.56,0.16,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_046,51,tower,basePlot,40.048249,-105.586014,WGS84,13N,450013.123,4433276.898,0.1,Geo 7X (H-Star),3427.32,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_059,49,tower,basePlot,40.048807,-105.58341,WGS84,13N,450235.616,4433337.393,0.1,Geo 7X (H-Star),3403.86,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_063,49,tower,basePlot,40.049054,-105.585191,WGS84,13N,450083.925,4433365.805,0.1,Geo 7X (H-Star),3436.21,0.14,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_046,49,tower,basePlot,40.048246,-105.586246,WGS84,13N,449993.282,4433276.651,0.1,Geo 7X (H-Star),3429.34,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_059,31,tower,basePlot,40.048628,-105.583413,WGS84,13N,450235.205,4433317.526,0.1,Geo 7X (H-Star),3399.54,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_059,33,tower,basePlot,40.048626,-105.583182,WGS84,13N,450254.946,4433317.145,0.1,Geo 7X (H-Star),3394.72,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_066,51,tower,basePlot,40.050411,-105.586362,WGS84,13N,449984.958,4433517.087,0.1,Geo 7X (H-Star),3469.98,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_065,51,tower,basePlot,40.051496,-105.587438,WGS84,13N,449894.023,4433638.131,0.1,Geo 7X (H-Star),3489.34,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_062,51,tower,basePlot,40.051233,-105.585672,WGS84,13N,450044.424,4433607.874,0.1,Geo 7X (H-Star),3477.55,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_050,51,tower,basePlot,40.05043,-105.583895,WGS84,13N,450195.402,4433517.807,0.1,Geo 7X (H-Star),3437.64,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_049,51,tower,basePlot,40.050968,-105.584956,WGS84,13N,450105.331,4433578.032,0.1,Geo 7X (H-Star),3460.28,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_066,33,tower,basePlot,40.050232,-105.586357,WGS84,13N,449985.264,4433497.202,0.1,Geo 7X (H-Star),3466.08,0.21,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_065,33,tower,basePlot,40.051317,-105.587429,WGS84,13N,449894.624,4433618.183,0.1,Geo 7X (H-Star),3487.26,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_062,33,tower,basePlot,40.051052,-105.585667,WGS84,13N,450044.753,4433587.837,0.1,Geo 7X (H-Star),3473.55,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_050,33,tower,basePlot,40.050249,-105.583893,WGS84,13N,450195.443,4433497.676,0.1,Geo 7X (H-Star),3434.55,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_049,33,tower,basePlot,40.050788,-105.584953,WGS84,13N,450105.474,4433558.149,0.1,Geo 7X (H-Star),3457.08,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_066,31,tower,basePlot,40.050228,-105.586592,WGS84,13N,449965.254,4433496.892,0.1,Geo 7X (H-Star),3467.8,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_065,31,tower,basePlot,40.051312,-105.587664,WGS84,13N,449874.605,4433617.831,0.1,Geo 7X (H-Star),3486.25,0.1,grasslandHerbaceous,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
NIWO_062,31,tower,basePlot,40.051048,-105.5859,WGS84,13N,450024.904,4433587.545,0.1,Geo 7X (H-Star),3476.78,0.1,shrubScrub,bbc|cdw|cfc|dhp|hbp|ltr|vst,NIWO
